Origin,Dest,rorg,rdes
TYS,BNA,0,0
TYS,BTR,0,1
TYS,CHA,0,0
TYS,CLE,5,145
TYS,CLT,0,0
TYS,CRW,0,0
TYS,CVG,214,478
TYS,DCA,0,0
TYS,DEN,2,70
TYS,DFW,63,311
TYS,DTW,8,73
TYS,EWR,10,174
TYS,FWA,0,0
TYS,GRR,0,0
TYS,GSO,0,0
TYS,IAD,4,56
TYS,IAH,12,308
TYS,JAN,0,0
TYS,LEX,0,0
TYS,LGA,17,75
TYS,MCI,0,1
TYS,MCO,11,36
TYS,MEM,11,110
TYS,MLI,0,0
TYS,MSP,8,50
TYS,ORD,60,445
TYS,PIT,0,0
TYS,ROA,0,0
TYS,SDF,1,0
TYS,STL,0,0
TYS,TPA,8,41
TYS,TRI,0,0
UCA,BWI,0,0
UCA,EWR,0,0
UCA,PIT,0,0
UCA,SYR,0,0
VCT,CLL,0,0
VCT,IAH,31,94
VCT,ILE,1,0
VIS,FAT,5,38
VIS,LAX,0,0
VLD,ATL,135,475
VLD,GNV,0,0
VLD,MCN,0,0
VPS,ATL,300,1036
VPS,AUS,0,0
VPS,CVG,12,62
VPS,DFW,154,285
VPS,DHN,0,0
VPS,IAH,57,166
VPS,LGA,1,2
VPS,MEM,36,307
VPS,ORD,3,3
VPS,PFN,1,0
VPS,SAT,0,1
VPS,XNA,0,0
WRG,KTN,12,49
WRG,PSG,51,35
WYS,IDA,0,0
WYS,PIH,0,0
WYS,SLC,13,38
XNA,AGS,1,0
XNA,ATL,221,639
XNA,BHM,0,0
XNA,CHA,0,0
XNA,CLE,1,6
XNA,CLT,0,0
XNA,COS,0,0
XNA,CVG,82,213
XNA,CYS,0,0
XNA,DCA,1,5
XNA,DEN,15,197
XNA,DFW,255,1040
XNA,DTW,6,8
XNA,EWR,21,97
XNA,GJT,0,0
XNA,IAH,55,323
XNA,ICT,0,0
XNA,LAX,11,176
XNA,LGA,29,143
XNA,MCN,0,0
XNA,MEM,15,81
XNA,MIA,4,17
XNA,MSP,4,37
XNA,OKC,0,1
XNA,ORD,89,724
XNA,PIA,0,0
XNA,RDU,1,17
XNA,RFD,0,0
XNA,SAT,0,1
XNA,SDF,0,0
XNA,SLC,7,126
YAK,ANC,0,0
YAK,CDV,16,79
YAK,JNU,8,56
YAP,GUM,0,0
YAP,ROR,0,0
YKM,PSC,0,0
YKM,SEA,0,0
YKM,SFO,0,0
YKM,SJC,0,0
YKM,SLC,6,112
YUM,IPL,2,182
YUM,LAS,0,5
YUM,LAX,24,472
YUM,PHX,25,416
YUM,PSP,0,0
YUM,SLC,0,10
