rorg,rdes,Origin,Dest
1887,2263,Des Moines International,William B Hartsfield-Atlanta Intl
99,404,Des Moines International,Nashville International
663,1362,Des Moines International,Eastern Iowa 
1,0,Des Moines International,City of Colorado Springs Muni
1204,1962,Des Moines International,Cincinnati Northern Kentucky Intl
69,96,Des Moines International,Ronald Reagan Washington National
9741,12713,Des Moines International,Denver Intl
6473,10841,Des Moines International,Dallas-Fort Worth International
884,1904,Des Moines International,Detroit Metropolitan-Wayne County
214,406,Des Moines International,Newark Intl
95,147,Des Moines International,Joe Foss 
673,1370,Des Moines International,George Bush Intercontinental
133,210,Des Moines International,Indianapolis International
46,60,Des Moines International,McCarran International
194,321,Des Moines International,LaGuardia
8,12,Des Moines International,Lincoln Municipal
235,340,Des Moines International,Kansas City International
134,321,Des Moines International,Chicago Midway
353,752,Des Moines International,Memphis International
47,163,Des Moines International,General Mitchell International
8,15,Des Moines International,Quad City
3824,7730,Des Moines International,Minneapolis-St Paul Intl
803,1760,Des Moines International,Eppley Airfield
19921,25161,Des Moines International,Chicago O'Hare International
1415,2690,Des Moines International,Phoenix Sky Harbor International
0,0,Des Moines International,Pocatello Regional
373,823,Des Moines International,Pittsburgh International
1,1,Des Moines International,Rochester International
181,345,Des Moines International,Salt Lake City Intl
3931,10665,Des Moines International,Lambert-St Louis International
0,0,Des Moines International,Joslin Field - Magic Valley
5526,8064,Detroit Metropolitan-Wayne County,Lehigh Valley International
9036,12294,Detroit Metropolitan-Wayne County,Albany Cty
1175,1211,Detroit Metropolitan-Wayne County,Ted Stevens Anchorage International
47209,52577,Detroit Metropolitan-Wayne County,William B Hartsfield-Atlanta Intl
400,601,Detroit Metropolitan-Wayne County,Outagamie County Regional
383,609,Detroit Metropolitan-Wayne County,Austin-Bergstrom International
235,289,Detroit Metropolitan-Wayne County,Asheville Regional
211,246,Detroit Metropolitan-Wayne County,Wilkes-Barre/Scranton Intl
5610,8204,Detroit Metropolitan-Wayne County,Kalamazoo County
11475,15154,Detroit Metropolitan-Wayne County,Bradley International
231,309,Detroit Metropolitan-Wayne County,Binghamton Regional
341,370,Detroit Metropolitan-Wayne County,Bangor International
2080,2903,Detroit Metropolitan-Wayne County,Birmingham International
20067,25420,Detroit Metropolitan-Wayne County,Nashville International
25980,28564,Detroit Metropolitan-Wayne County,Gen Edw L Logan Intl
433,481,Detroit Metropolitan-Wayne County,Burlington International
11967,15934,Detroit Metropolitan-Wayne County,Buffalo Niagara Intl
18924,24947,Detroit Metropolitan-Wayne County,Baltimore-Washington International
114,121,Detroit Metropolitan-Wayne County,Gallatin 
230,378,Detroit Metropolitan-Wayne County,Columbia Metropolitan
427,564,Detroit Metropolitan-Wayne County,Akron-Canton Regional
335,472,Detroit Metropolitan-Wayne County,Charleston AFB/International
367,581,Detroit Metropolitan-Wayne County,Eastern Iowa 
13386,17987,Detroit Metropolitan-Wayne County,Cleveland-Hopkins Intl
19242,23032,Detroit Metropolitan-Wayne County,Charlotte/Douglas International
12071,16530,Detroit Metropolitan-Wayne County,Port Columbus Intl
345,280,Detroit Metropolitan-Wayne County,City of Colorado Springs Muni
13968,19516,Detroit Metropolitan-Wayne County,Cincinnati Northern Kentucky Intl
315,400,Detroit Metropolitan-Wayne County,Central Wisconsin
1804,2903,Detroit Metropolitan-Wayne County,James M Cox Dayton Intl
23316,29489,Detroit Metropolitan-Wayne County,Ronald Reagan Washington National
21500,24385,Detroit Metropolitan-Wayne County,Denver Intl
29056,34865,Detroit Metropolitan-Wayne County,Dallas-Fort Worth International
190,235,Detroit Metropolitan-Wayne County,Duluth International
1566,1933,Detroit Metropolitan-Wayne County,Des Moines International
111,108,Detroit Metropolitan-Wayne County,Eagle County Regional
456,527,Detroit Metropolitan-Wayne County,Elmira/Corning Regional
448,616,Detroit Metropolitan-Wayne County,Erie Intl
383,501,Detroit Metropolitan-Wayne County,Evansville Regional
35830,44858,Detroit Metropolitan-Wayne County,Newark Intl
11639,12816,Detroit Metropolitan-Wayne County,Fort Lauderdale-Hollywood Int'l
5362,6769,Detroit Metropolitan-Wayne County,Bishop
3904,5797,Detroit Metropolitan-Wayne County,Fort Wayne International
8954,12878,Detroit Metropolitan-Wayne County,Austin Straubel International
19691,24662,Detroit Metropolitan-Wayne County,Kent County International
3144,4437,Detroit Metropolitan-Wayne County,Piedmont Triad International
4669,6314,Detroit Metropolitan-Wayne County,Greenville-Spartanburg
269,215,Detroit Metropolitan-Wayne County,Honolulu International
4569,5807,Detroit Metropolitan-Wayne County,William P Hobby
5168,7574,Detroit Metropolitan-Wayne County,Westchester Cty
226,293,Detroit Metropolitan-Wayne County,Huntsville International 
14030,19934,Detroit Metropolitan-Wayne County,Washington Dulles International
15504,19112,Detroit Metropolitan-Wayne County,George Bush Intercontinental
18665,24895,Detroit Metropolitan-Wayne County,Indianapolis International
254,273,Detroit Metropolitan-Wayne County,Jackson International
5849,6847,Detroit Metropolitan-Wayne County,Jacksonville International
9392,12169,Detroit Metropolitan-Wayne County,John F Kennedy Intl
10803,15077,Detroit Metropolitan-Wayne County,Capital City
15360,17248,Detroit Metropolitan-Wayne County,McCarran International
20832,19983,Detroit Metropolitan-Wayne County,Los Angeles International
718,954,Detroit Metropolitan-Wayne County,Blue Grass 
33559,38509,Detroit Metropolitan-Wayne County,LaGuardia
152,160,Detroit Metropolitan-Wayne County,Adams 
121,165,Detroit Metropolitan-Wayne County,Lincoln Municipal
13034,18329,Detroit Metropolitan-Wayne County,Mbs International
10923,14886,Detroit Metropolitan-Wayne County,Kansas City International
25662,27751,Detroit Metropolitan-Wayne County,Orlando International
5603,7782,Detroit Metropolitan-Wayne County,Harrisburg Intl
34454,43967,Detroit Metropolitan-Wayne County,Chicago Midway
23136,24045,Detroit Metropolitan-Wayne County,Memphis International
4626,6037,Detroit Metropolitan-Wayne County,Manchester
15397,17353,Detroit Metropolitan-Wayne County,Miami International
19824,25219,Detroit Metropolitan-Wayne County,General Mitchell International
337,416,Detroit Metropolitan-Wayne County,Quad City
11810,14964,Detroit Metropolitan-Wayne County,Dane County Regional
47016,48348,Detroit Metropolitan-Wayne County,Minneapolis-St Paul Intl
6205,7567,Detroit Metropolitan-Wayne County,New Orleans International 
452,729,Detroit Metropolitan-Wayne County,Myrtle Beach International
355,366,Detroit Metropolitan-Wayne County,Will Rogers World
645,935,Detroit Metropolitan-Wayne County,Eppley Airfield
60037,70548,Detroit Metropolitan-Wayne County,Chicago O'Hare International
9551,12412,Detroit Metropolitan-Wayne County,Norfolk International
431,966,Detroit Metropolitan-Wayne County,Worcester Regional
8044,8715,Detroit Metropolitan-Wayne County,Palm Beach International
3699,3944,Detroit Metropolitan-Wayne County,Portland Intl
26846,34262,Detroit Metropolitan-Wayne County,Philadelphia Intl
22247,22764,Detroit Metropolitan-Wayne County,Phoenix Sky Harbor International
158,239,Detroit Metropolitan-Wayne County,Greater Peoria Regional
19198,25955,Detroit Metropolitan-Wayne County,Pittsburgh International
140,180,Detroit Metropolitan-Wayne County,Pellston Regional  of Emmet County
9483,12736,Detroit Metropolitan-Wayne County,Theodore F Green State
1443,1903,Detroit Metropolitan-Wayne County,Portland International Jetport
10770,13312,Detroit Metropolitan-Wayne County,Raleigh-Durham International
5272,7041,Detroit Metropolitan-Wayne County,Richmond International
1236,1040,Detroit Metropolitan-Wayne County,Reno/Tahoe International
196,404,Detroit Metropolitan-Wayne County,Roanoke Regional/ Woodrum 
7416,10091,Detroit Metropolitan-Wayne County,Greater Rochester Int'l
89,131,Detroit Metropolitan-Wayne County,Rochester International
9987,10935,Detroit Metropolitan-Wayne County,Southwest Florida International
7524,7861,Detroit Metropolitan-Wayne County,San Diego International-Lindbergh 
1515,2115,Detroit Metropolitan-Wayne County,San Antonio International
249,366,Detroit Metropolitan-Wayne County,Savannah International
4689,6963,Detroit Metropolitan-Wayne County,South Bend Regional
88,142,Detroit Metropolitan-Wayne County,University Park
7036,9719,Detroit Metropolitan-Wayne County,Louisville International-Standiford 
16568,16165,Detroit Metropolitan-Wayne County,Seattle-Tacoma Intl
17223,16635,Detroit Metropolitan-Wayne County,San Francisco International
124,132,Detroit Metropolitan-Wayne County,Springfield-Branson Regional
142,169,Detroit Metropolitan-Wayne County,Shreveport Regional
913,961,Detroit Metropolitan-Wayne County,San Jose International
1676,1737,Detroit Metropolitan-Wayne County,Luis Munoz Marin International
2021,1899,Detroit Metropolitan-Wayne County,Salt Lake City Intl
3477,3571,Detroit Metropolitan-Wayne County,John Wayne /Orange Co
4270,4906,Detroit Metropolitan-Wayne County,Sarasota Bradenton International
31636,39983,Detroit Metropolitan-Wayne County,Lambert-St Louis International
6,15,Detroit Metropolitan-Wayne County,Cyril E. King
247,345,Detroit Metropolitan-Wayne County,Stewart
9773,13788,Detroit Metropolitan-Wayne County,Syracuse-Hancock Intl
17554,18420,Detroit Metropolitan-Wayne County,Tampa International 
309,336,Detroit Metropolitan-Wayne County,Tulsa International
8,12,Detroit Metropolitan-Wayne County,Tucson International
5913,7464,Detroit Metropolitan-Wayne County,Cherry Capital
2064,2350,Detroit Metropolitan-Wayne County,McGhee-Tyson
126,171,Detroit Metropolitan-Wayne County,Northwest Arkansas Regional
2407,2929,Unalaska,Ted Stevens Anchorage International
65,142,Chippewa Valley Regional,La Crosse Municipal
152,883,Chippewa Valley Regional,Minneapolis-St Paul Intl
569,1395,Ellington ,George Bush Intercontinental
629,567,Eagle County Regional,William B Hartsfield-Atlanta Intl
25,27,Eagle County Regional,Charlotte/Douglas International
42,34,Eagle County Regional,Cincinnati Northern Kentucky Intl
1197,1529,Eagle County Regional,Denver Intl
1529,2200,Eagle County Regional,Dallas-Fort Worth International
79,113,Eagle County Regional,Detroit Metropolitan-Wayne County
498,711,Eagle County Regional,Newark Intl
10,14,Eagle County Regional,Washington Dulles International
208,449,Eagle County Regional,George Bush Intercontinental
254,307,Eagle County Regional,Los Angeles International
111,139,Eagle County Regional,LaGuardia
153,180,Eagle County Regional,Miami International
493,697,Eagle County Regional,Minneapolis-St Paul Intl
916,1404,Eagle County Regional,Chicago O'Hare International
32,48,Eagle County Regional,Philadelphia Intl
85,125,Eagle County Regional,Phoenix Sky Harbor International
137,184,Eagle County Regional,San Francisco International
0,0,Elko Regional,Ogden-Hinckley
1,0,Elko Regional,Pocatello Regional
722,739,Elko Regional,Reno/Tahoe International
1947,2880,Elko Regional,Salt Lake City Intl
2,0,Elko Regional,Joslin Field - Magic Valley
36,28,Elmira/Corning Regional,Wilkes-Barre/Scranton Intl
105,178,Elmira/Corning Regional,Binghamton Regional
257,434,Elmira/Corning Regional,Detroit Metropolitan-Wayne County
1616,2202,Elmira/Corning Regional,Tompkins Cty 
4998,6994,Elmira/Corning Regional,Pittsburgh International
519,552,Elmira/Corning Regional,Syracuse-Hancock Intl
9328,12689,El Paso International,Albuquerque International
2021,2641,El Paso International,William B Hartsfield-Atlanta Intl
9517,12339,El Paso International,Austin-Bergstrom International
2,0,El Paso International,City of Colorado Springs Muni
12066,13978,El Paso International,Dallas Love 
2844,4634,El Paso International,Denver Intl
23055,31277,El Paso International,Dallas-Fort Worth International
2,0,El Paso International,Walker 
11419,13465,El Paso International,William P Hobby
5807,10880,El Paso International,George Bush Intercontinental
5016,7120,El Paso International,McCarran International
13287,15407,El Paso International,Los Angeles International
4264,5036,El Paso International,Lubbock International
4736,6744,El Paso International,Midland International
1,1,El Paso International,McAllen Miller International
1,0,El Paso International,Montrose Regional
1,1,El Paso International,Metropolitan Oakland International
0,0,El Paso International,Ogden-Hinckley
82,58,El Paso International,Ontario International
4877,6437,El Paso International,Chicago O'Hare International
27594,40505,El Paso International,Phoenix Sky Harbor International
0,0,El Paso International,Pocatello Regional
5236,6698,El Paso International,San Diego International-Lindbergh 
10455,13078,El Paso International,San Antonio International
1346,1557,El Paso International,San Francisco International
418,689,El Paso International,Salt Lake City Intl
127,300,El Paso International,Lambert-St Louis International
1216,1242,El Paso International,Tucson International
285,251,Erie Intl,William B Hartsfield-Atlanta Intl
59,79,Erie Intl,Cleveland-Hopkins Intl
406,642,Erie Intl,Cincinnati Northern Kentucky Intl
250,517,Erie Intl,Detroit Metropolitan-Wayne County
263,334,Erie Intl,Tompkins Cty 
9753,11331,Erie Intl,Pittsburgh International
2,0,Mahlon Sweet ,Boise Air Terminal
1,0,Mahlon Sweet ,City of Colorado Springs Muni
0,0,Mahlon Sweet ,Natrona County Intl
4554,5655,Mahlon Sweet ,Denver Intl
1,0,Mahlon Sweet ,Walker 
0,0,Mahlon Sweet ,Idaho Falls Regional
122,180,Mahlon Sweet ,McCarran International
283,392,Mahlon Sweet ,Los Angeles International
300,354,Mahlon Sweet ,Rogue Valley International
2,0,Mahlon Sweet ,Monterey Peninsula
2098,3649,Mahlon Sweet ,Portland Intl
121,262,Mahlon Sweet ,Phoenix Sky Harbor International
0,0,Mahlon Sweet ,Pocatello Regional
0,0,Mahlon Sweet ,Roberts 
14554,15232,Mahlon Sweet ,San Francisco International
37,337,Mahlon Sweet ,San Jose International
932,1253,Mahlon Sweet ,Salt Lake City Intl
2,0,Mahlon Sweet ,Sacramento International
1,0,Mahlon Sweet ,Joslin Field - Magic Valley
2222,2733,Evansville Regional,William B Hartsfield-Atlanta Intl
2,26,Evansville Regional,Nashville International
123,86,Evansville Regional,Charlotte/Douglas International
1071,1527,Evansville Regional,Cincinnati Northern Kentucky Intl
2287,2771,Evansville Regional,James M Cox Dayton Intl
331,328,Evansville Regional,Dallas-Fort Worth International
253,392,Evansville Regional,Detroit Metropolitan-Wayne County
1959,2697,Evansville Regional,Indianapolis International
0,1,Evansville Regional,Blue Grass 
138,349,Evansville Regional,Chicago Midway
109,218,Evansville Regional,Memphis International
1,1,Evansville Regional,Montgomery Regional Apt
3563,5006,Evansville Regional,Chicago O'Hare International
1599,1836,Evansville Regional,Pittsburgh International
16,113,Evansville Regional,Louisville International-Standiford 
0,0,Evansville Regional,Lambert-St Louis International
239,368,Craven County Regional,William B Hartsfield-Atlanta Intl
1,1,Newark Intl,Lehigh Valley International
259,356,Newark Intl,Albuquerque International
491,612,Newark Intl,Nantucket Memorial
276,388,Newark Intl,Bush 
3101,3599,Newark Intl,Albany Cty
74,83,Newark Intl,Ted Stevens Anchorage International
62966,67149,Newark Intl,William B Hartsfield-Atlanta Intl
2422,3003,Newark Intl,Austin-Bergstrom International
893,1300,Newark Intl,Asheville Regional
5915,6580,Newark Intl,Bradley International
783,857,Newark Intl,Bangor International
1366,1948,Newark Intl,Birmingham International
8438,10485,Newark Intl,Nashville International
51367,59964,Newark Intl,Gen Edw L Logan Intl
1275,1231,Newark Intl,Rafael Hernandez
56,138,Newark Intl,"Baton Rouge Metropolitan, Ryan "
5239,6658,Newark Intl,Burlington International
19880,25023,Newark Intl,Buffalo Niagara Intl
10834,11827,Newark Intl,Baltimore-Washington International
3302,4389,Newark Intl,Columbia Metropolitan
3858,4772,Newark Intl,Charleston AFB/International
21141,26746,Newark Intl,Cleveland-Hopkins Intl
30155,31715,Newark Intl,Charlotte/Douglas International
15045,19470,Newark Intl,Port Columbus Intl
635,644,Newark Intl,City of Colorado Springs Muni
1,1,Newark Intl,Corpus Christi International
17963,22298,Newark Intl,Cincinnati Northern Kentucky Intl
4090,4610,Newark Intl,Daytona Beach International
6639,7878,Newark Intl,James M Cox Dayton Intl
21550,32999,Newark Intl,Ronald Reagan Washington National
29853,32029,Newark Intl,Denver Intl
32894,36930,Newark Intl,Dallas-Fort Worth International
151,281,Newark Intl,Des Moines International
28204,41390,Newark Intl,Detroit Metropolitan-Wayne County
857,823,Newark Intl,Eagle County Regional
29527,29055,Newark Intl,Fort Lauderdale-Hollywood Int'l
1,0,Newark Intl,Austin Straubel International
931,1302,Newark Intl,Kent County International
13591,15673,Newark Intl,Piedmont Triad International
2290,3020,Newark Intl,Greenville-Spartanburg
4,8,Newark Intl,Gunnison County
174,199,Newark Intl,Yampa Valley
1836,1552,Newark Intl,Honolulu International
819,1231,Newark Intl,William P Hobby
68,74,Newark Intl,Westchester Cty
240,463,Newark Intl,Huntsville International 
10452,14744,Newark Intl,Washington Dulles International
33747,32112,Newark Intl,George Bush Intercontinental
10167,11932,Newark Intl,Indianapolis International
3,3,Newark Intl,Long Island - MacArthur
5,6,Newark Intl,Jackson Hole
53,75,Newark Intl,Jackson International
10676,12259,Newark Intl,Jacksonville International
20,18,Newark Intl,John F Kennedy Intl
1,0,Newark Intl,Capital City
13721,15281,Newark Intl,McCarran International
37000,37744,Newark Intl,Los Angeles International
709,960,Newark Intl,Blue Grass 
21,12,Newark Intl,LaGuardia
756,819,Newark Intl,Adams 
8729,10122,Newark Intl,Kansas City International
41289,42780,Newark Intl,Orlando International
4780,7218,Newark Intl,Chicago Midway
6033,9397,Newark Intl,Memphis International
4085,4805,Newark Intl,Manchester
29570,30460,Newark Intl,Miami International
2682,3669,Newark Intl,General Mitchell International
1700,2081,Newark Intl,Melbourne International 
813,849,Newark Intl,Dane County Regional
17791,25487,Newark Intl,Minneapolis-St Paul Intl
9250,10847,Newark Intl,New Orleans International 
89,118,Newark Intl,Montrose Regional
647,1056,Newark Intl,Myrtle Beach International
189,276,Newark Intl,Metropolitan Oakland International
910,1169,Newark Intl,Will Rogers World
1708,2148,Newark Intl,Eppley Airfield
43,50,Newark Intl,Ontario International
75308,90510,Newark Intl,Chicago O'Hare International
13784,15610,Newark Intl,Norfolk International
443,469,Newark Intl,Worcester Regional
20034,20024,Newark Intl,Palm Beach International
2478,2638,Newark Intl,Portland Intl
828,1062,Newark Intl,Philadelphia Intl
16660,17486,Newark Intl,Phoenix Sky Harbor International
28777,33912,Newark Intl,Pittsburgh International
229,324,Newark Intl,Mercedita
7764,9171,Newark Intl,Theodore F Green State
7196,8637,Newark Intl,Portland International Jetport
20290,22823,Newark Intl,Raleigh-Durham International
9880,12473,Newark Intl,Richmond International
10,11,Newark Intl,Reno/Tahoe International
73,121,Newark Intl,Roanoke Regional/ Woodrum 
10162,12798,Newark Intl,Greater Rochester Int'l
9418,10502,Newark Intl,Southwest Florida International
5338,5782,Newark Intl,San Diego International-Lindbergh 
2502,2703,Newark Intl,San Antonio International
2073,2860,Newark Intl,Savannah International
5,5,Newark Intl,South Bend Regional
2389,3195,Newark Intl,Louisville International-Standiford 
8702,9063,Newark Intl,Seattle-Tacoma Intl
26297,25839,Newark Intl,San Francisco International
1295,1369,Newark Intl,San Jose International
17981,18413,Newark Intl,Luis Munoz Marin International
4316,4649,Newark Intl,Salt Lake City Intl
53,56,Newark Intl,Sacramento International
3148,4056,Newark Intl,John Wayne /Orange Co
4636,5359,Newark Intl,Sarasota Bradenton International
15746,21288,Newark Intl,Lambert-St Louis International
1204,1846,Newark Intl,Cyril E. King
1,4,Newark Intl,Stewart
8971,10477,Newark Intl,Syracuse-Hancock Intl
21014,20886,Newark Intl,Tampa International 
674,963,Newark Intl,Tulsa International
284,349,Newark Intl,Tucson International
1268,1799,Newark Intl,McGhee-Tyson
119,185,Newark Intl,Oneida Cty
808,1182,Newark Intl,Northwest Arkansas Regional
2338,2484,Key West International,William B Hartsfield-Atlanta Intl
60,63,Key West International,Fort Lauderdale-Hollywood Int'l
1,2,Key West International,Middle Georgia Regional
26,62,Key West International,Orlando International
3820,4402,Key West International,Miami International
1,0,Key West International,Sarasota Bradenton International
18863,35921,Fairbanks International,Ted Stevens Anchorage International
2900,4581,Fairbanks International,Wiley Post Will Rogers Memorial
535,1218,Fairbanks International,Juneau International
393,564,Fairbanks International,Minneapolis-St Paul Intl
1,1,Fairbanks International,Nome
314,516,Fairbanks International,Deadhorse
2533,4280,Fairbanks International,Seattle-Tacoma Intl
88,74,Fairbanks International,Salt Lake City Intl
36,24,Hector International,Bismarck Municipal
2,0,Hector International,Eastern Iowa 
3,0,Hector International,City of Colorado Springs Muni
0,0,Hector International,Natrona County Intl
1710,2742,Hector International,Denver Intl
504,1067,Hector International,Joe Foss 
1,0,Hector International,Walker 
30,43,Hector International,McCarran International
0,0,Hector International,Dane County Regional
8222,14689,Hector International,Minneapolis-St Paul Intl
2019,2767,Hector International,Chicago O'Hare International
0,0,Hector International,Rapid City Regional
1,0,Hector International,South Bend Regional
179,453,Hector International,Salt Lake City Intl
11,12,Hector International,Sioux Gateway 
32,35,Fresno Yosemite International,Meadows 
1,1,Fresno Yosemite International,Boise Air Terminal
1,0,Fresno Yosemite International,Cedar City Muni
0,0,Fresno Yosemite International,City of Colorado Springs Muni
4075,4991,Fresno Yosemite International,Denver Intl
2666,4633,Fresno Yosemite International,Dallas-Fort Worth International
1,0,Fresno Yosemite International,Walker 
2896,3881,Fresno Yosemite International,McCarran International
12145,17027,Fresno Yosemite International,Los Angeles International
28,19,Fresno Yosemite International,Long Beach (Daugherty )
32,15,Fresno Yosemite International,Memphis International
0,0,Fresno Yosemite International,Modesto City-County-Harry Sham 
3,0,Fresno Yosemite International,Monterey Peninsula
0,0,Fresno Yosemite International,Montrose Regional
52,42,Fresno Yosemite International,Ontario International
795,1560,Fresno Yosemite International,Phoenix Sky Harbor International
2,0,Fresno Yosemite International,Pocatello Regional
51,30,Fresno Yosemite International,Palm Springs International
8,12,Fresno Yosemite International,Rapid City Regional
4708,5992,Fresno Yosemite International,Reno/Tahoe International
138,148,Fresno Yosemite International,San Diego International-Lindbergh 
3,1,Fresno Yosemite International,Santa Barbara Municipal
294,169,Fresno Yosemite International,Stockton Metro
5010,5850,Fresno Yosemite International,San Francisco International
13,12,Fresno Yosemite International,Springfield-Branson Regional
1,1,Fresno Yosemite International,San Jose International
4095,5548,Fresno Yosemite International,Salt Lake City Intl
3,3,Fresno Yosemite International,Sacramento International
0,0,Fresno Yosemite International,John Wayne /Orange Co
14,14,Fresno Yosemite International,Tucson International
3,0,Fresno Yosemite International,Joslin Field - Magic Valley
701,735,Fresno Yosemite International,Visalia Municipal
3280,4290,Fayetteville Municipal,William B Hartsfield-Atlanta Intl
400,616,Fayetteville Municipal,Baltimore-Washington International
0,0,Fayetteville Municipal,Columbia Metropolitan
8209,10982,Fayetteville Municipal,Charlotte/Douglas International
621,1152,Fayetteville Municipal,Piedmont Triad International
1,1,Fayetteville Municipal,Middle Georgia Regional
107,297,Fayetteville Municipal,Norfolk International
15,10,Glacier Park Intl,William B Hartsfield-Atlanta Intl
99,122,Glacier Park Intl,Billings Logan Intl
0,0,Glacier Park Intl,Boise Air Terminal
76,203,Glacier Park Intl,Denver Intl
1,0,Glacier Park Intl,Walker 
471,746,Glacier Park Intl,Great Falls Intl
928,1421,Glacier Park Intl,Helena Regional
1,0,Glacier Park Intl,Idaho Falls Regional
1865,2108,Glacier Park Intl,Missoula International
873,1090,Glacier Park Intl,Minneapolis-St Paul Intl
0,0,Glacier Park Intl,Ogden-Hinckley
10,20,Glacier Park Intl,Chicago O'Hare International
112,94,Glacier Park Intl,Phoenix Sky Harbor International
2,0,Glacier Park Intl,Pocatello Regional
4370,6325,Glacier Park Intl,Salt Lake City Intl
3,0,Glacier Park Intl,Joslin Field - Magic Valley
803,1172,Flagstaff Pulliam,Grand Canyon National Park
5,7,Flagstaff Pulliam,McCarran International
2835,6428,Flagstaff Pulliam,Phoenix Sky Harbor International
41486,46907,Fort Lauderdale-Hollywood Int'l,William B Hartsfield-Atlanta Intl
0,0,Fort Lauderdale-Hollywood Int'l,Austin-Bergstrom International
4984,5690,Fort Lauderdale-Hollywood Int'l,Bradley International
1748,2493,Fort Lauderdale-Hollywood Int'l,Nashville International
15741,16432,Fort Lauderdale-Hollywood Int'l,Gen Edw L Logan Intl
1,0,Fort Lauderdale-Hollywood Int'l,Burlington International
21,38,Fort Lauderdale-Hollywood Int'l,Buffalo Niagara Intl
14191,13555,Fort Lauderdale-Hollywood Int'l,Baltimore-Washington International
0,0,Fort Lauderdale-Hollywood Int'l,Columbia Metropolitan
86,93,Fort Lauderdale-Hollywood Int'l,Akron-Canton Regional
3217,4526,Fort Lauderdale-Hollywood Int'l,Cleveland-Hopkins Intl
18924,18943,Fort Lauderdale-Hollywood Int'l,Charlotte/Douglas International
266,369,Fort Lauderdale-Hollywood Int'l,Port Columbus Intl
7372,8967,Fort Lauderdale-Hollywood Int'l,Cincinnati Northern Kentucky Intl
892,828,Fort Lauderdale-Hollywood Int'l,James M Cox Dayton Intl
7116,8022,Fort Lauderdale-Hollywood Int'l,Ronald Reagan Washington National
1366,1669,Fort Lauderdale-Hollywood Int'l,Denver Intl
20358,24234,Fort Lauderdale-Hollywood Int'l,Dallas-Fort Worth International
6481,10056,Fort Lauderdale-Hollywood Int'l,Detroit Metropolitan-Wayne County
25758,30577,Fort Lauderdale-Hollywood Int'l,Newark Intl
132,81,Fort Lauderdale-Hollywood Int'l,Key West International
0,0,Fort Lauderdale-Hollywood Int'l,Fort Lauderdale-Hollywood Int'l
109,158,Fort Lauderdale-Hollywood Int'l,Bishop
282,511,Fort Lauderdale-Hollywood Int'l,Gulfport-Biloxi Regional
1,1,Fort Lauderdale-Hollywood Int'l,Kent County International
273,489,Fort Lauderdale-Hollywood Int'l,Piedmont Triad International
0,0,Fort Lauderdale-Hollywood Int'l,Greenville-Spartanburg
656,380,Fort Lauderdale-Hollywood Int'l,William P Hobby
377,553,Fort Lauderdale-Hollywood Int'l,Westchester Cty
5214,5899,Fort Lauderdale-Hollywood Int'l,Washington Dulles International
7833,11667,Fort Lauderdale-Hollywood Int'l,George Bush Intercontinental
645,1027,Fort Lauderdale-Hollywood Int'l,Indianapolis International
4133,3951,Fort Lauderdale-Hollywood Int'l,Long Island - MacArthur
11079,13453,Fort Lauderdale-Hollywood Int'l,Jacksonville International
23387,25055,Fort Lauderdale-Hollywood Int'l,John F Kennedy Intl
2461,2921,Fort Lauderdale-Hollywood Int'l,McCarran International
3656,4073,Fort Lauderdale-Hollywood Int'l,Los Angeles International
27,29,Fort Lauderdale-Hollywood Int'l,Blue Grass 
32936,33799,Fort Lauderdale-Hollywood Int'l,LaGuardia
550,551,Fort Lauderdale-Hollywood Int'l,Long Beach (Daugherty )
20221,24489,Fort Lauderdale-Hollywood Int'l,Orlando International
1,1,Fort Lauderdale-Hollywood Int'l,Harrisburg Intl
3440,4211,Fort Lauderdale-Hollywood Int'l,Chicago Midway
1113,2048,Fort Lauderdale-Hollywood Int'l,Memphis International
9,6,Fort Lauderdale-Hollywood Int'l,Manchester
2072,2697,Fort Lauderdale-Hollywood Int'l,Miami International
13,50,Fort Lauderdale-Hollywood Int'l,General Mitchell International
1507,2074,Fort Lauderdale-Hollywood Int'l,Minneapolis-St Paul Intl
1389,1713,Fort Lauderdale-Hollywood Int'l,New Orleans International 
185,151,Fort Lauderdale-Hollywood Int'l,Metropolitan Oakland International
12378,15095,Fort Lauderdale-Hollywood Int'l,Chicago O'Hare International
3225,3868,Fort Lauderdale-Hollywood Int'l,Palm Beach International
120,136,Fort Lauderdale-Hollywood Int'l,Newport News/Williamsburg International
20982,21590,Fort Lauderdale-Hollywood Int'l,Philadelphia Intl
1822,2045,Fort Lauderdale-Hollywood Int'l,Phoenix Sky Harbor International
0,0,Fort Lauderdale-Hollywood Int'l,St. Petersburg-Clearwater International
9899,9886,Fort Lauderdale-Hollywood Int'l,Pittsburgh International
21,21,Fort Lauderdale-Hollywood Int'l,Mercedita
149,114,Fort Lauderdale-Hollywood Int'l,Theodore F Green State
2958,3918,Fort Lauderdale-Hollywood Int'l,Raleigh-Durham International
150,206,Fort Lauderdale-Hollywood Int'l,Richmond International
107,201,Fort Lauderdale-Hollywood Int'l,Greater Rochester Int'l
299,406,Fort Lauderdale-Hollywood Int'l,Southwest Florida International
1,1,Fort Lauderdale-Hollywood Int'l,Savannah International
3587,4366,Fort Lauderdale-Hollywood Int'l,Luis Munoz Marin International
485,520,Fort Lauderdale-Hollywood Int'l,Salt Lake City Intl
